Ammonia (ppm),CO2 (ppm),Temperature (°C),Humidity (%),Egg Production (eggs/hen/day),Egg Production Category
24.52178388,567.3006307,34.10954826,87.45485445,0.721344376,Low
45.94744147,1474.058662,23.02556836,89.48615663,0.285008285,Low
21.97931243,1172.838645,24.64658727,64.20821237,3.207854704,Low
48.38352874,1406.03109,23.60484321,63.40408105,1.51384533,Low
9.018028604,1812.468601,25.38142351,72.24818854,1.925134447,Low
35.91586699,1048.73877,33.71997661,67.78173786,0.981880931,Low
27.22163182,1832.001959,28.6266885,71.70440288,2.070779225,Low
22.44419625,1576.137324,31.07287846,83.69997128,3.183101156,Low
33.47203454,1130.628374,27.35178854,77.31530847,5.572003935,High
36.67356912,1325.477631,20.4328687,64.84386958,2.449701629,Low
5.196347134,853.4879253,20.96293229,63.09322295,5.956488814,High
12.51288899,1972.11541,28.06884547,71.98008743,2.809514943,Low
37.08707228,1434.496977,30.78183552,62.78531422,1.068591492,Low
34.98734361,374.5396492,23.22995791,62.88896756,4.197826152,High
48.47213773,855.2572398,30.82864361,40.81529509,2.237894542,Low
39.24670056,1359.634537,32.1599866,48.70320687,0.402248316,Low
47.78477185,395.7665723,26.17846218,64.425682,0.942044131,Low
36.61432257,340.6031252,31.19628849,81.13267295,0.355622811,Low
18.41234939,1065.041207,26.06044925,53.93635034,4.364659347,High
9.741421501,865.5733055,30.17525944,66.13217166,4.65601284,High
40.18207385,1045.107634,31.45995574,57.24810424,0.63348141,Low
33.98671497,746.5786268,34.87889927,45.24019948,0.079895061,Low
7.168370558,580.0201698,25.18094993,87.91492415,8.877423327,High
21.20227097,1471.543707,26.16561171,82.73369351,3.060015493,Low
48.0559917,1174.770898,22.48430089,43.92462122,2.920207827,Low
27.51805156,640.2621591,23.06109588,75.98936312,3.66482177,Low
24.47281112,843.3020246,30.40092504,57.37899522,4.991700276,High
25.59648223,1306.073443,33.75568385,89.74249035,1.304255179,Low
14.39972258,422.7898921,25.91907427,55.11992599,3.179021581,Low
21.59182269,550.6701158,22.6976667,51.93692227,4.41655082,High
21.64159652,424.517527,24.27649249,68.39452742,4.550281903,High
7.355975908,1680.939466,26.82577557,81.75630817,5.564049624,High
39.54054328,1579.095696,24.35975494,49.62594359,2.197047209,Low
23.74269944,1580.631984,23.50368625,75.47013849,3.237907424,Low
41.99809491,1517.753084,31.03976733,43.07032916,0.62748805,Low
43.26566005,1437.95522,20.11767382,85.94673716,0.935663053,Low
14.53973246,1110.886256,28.08845791,44.05374581,0.349223059,Low
34.5809067,1391.872878,31.90650211,85.71156882,4.370697213,High
26.25268119,365.2146431,23.99342429,64.54036247,5.952927573,High
44.60705321,1356.489519,29.04937266,62.40455564,1.543838374,Low
14.70833056,1622.392099,30.03350158,88.66535398,5.225646505,High
35.50159401,1150.609213,29.82537045,89.51920888,2.048813393,Low
32.3488455,907.7726583,26.68774451,72.5089063,5.549734305,High
18.28856649,771.6254492,25.19866982,46.35596459,0.647170471,Low
11.14704066,1392.763485,32.5388611,65.30850428,2.261478785,Low
34.32378922,1477.762038,31.37668935,66.45815505,5.644065721,High
38.23688562,1780.64492,24.8188276,65.72232141,0.514529469,Low
19.20323047,881.9679402,21.54528792,68.47459193,4.040406659,High
34.01746718,1608.612923,21.07711318,40.93623569,2.910305293,Low
22.78089084,1254.304901,21.41413967,75.56136407,5.342363538,High
37.09430975,1800.822034,28.74304042,75.6197151,0.847772498,Low
13.96468737,1197.280584,20.77493264,45.77348876,1.691825309,Low
45.05967512,1179.970708,25.05390312,68.51197212,1.212978369,Low
17.93343184,1282.391038,31.29799553,68.41805912,4.469895529,High
21.55036945,1573.836104,24.4152225,74.12252101,4.065498574,High
7.614137844,1939.973814,31.44962116,44.26988461,0.837993056,Low
10.01804955,425.0577022,31.18200557,71.32516536,5.024289124,High
28.21378562,390.8388241,23.68740699,54.03759754,5.335625445,High
17.04167045,1893.835574,30.9323327,65.35014952,2.621871368,Low
42.59661016,1200.788563,31.21664957,78.66617764,0.465989902,Low
5.661202489,1345.335125,25.96180889,75.28229682,5.468566571,High
22.05923219,1120.120123,23.15630726,45.94515088,0.764402473,Low
20.1805496,459.2176694,27.8190621,69.55923936,4.28200917,High
5.869743391,1605.751943,33.82096382,88.45582655,2.704331058,Low
10.59657796,1570.281897,29.59425099,47.83847187,1.363510803,Low
23.61392037,829.8956465,22.59383746,82.64535439,3.591190602,Low
27.1789063,820.6067169,30.24135387,75.12740403,3.479605966,Low
23.19303863,1724.330348,26.40804541,78.70016565,1.4189513,Low
28.89219553,423.0073382,28.87293196,54.09791636,5.288017272,High
31.78092537,1797.878752,31.01096053,54.39444647,2.991615432,Low
5.446571951,736.3248728,27.72421027,85.30097279,5.362225885,High
25.88428218,1308.074071,32.20975962,57.9916016,2.631035877,Low
48.35746584,1891.190104,30.83233369,43.15076953,2.243497083,Low
28.35645261,1452.808253,29.2261001,70.02983518,5.686305302,High
35.48940204,1004.530681,22.26189224,46.24088345,0.22888063,Low
19.03387361,1472.208155,32.53923666,79.82981207,2.789794797,Low
39.82961202,884.7653817,34.03858378,72.08732213,1.189218461,Low
39.78146668,771.3393078,22.05447686,83.73632526,2.76484267,Low
28.45832214,1994.361572,27.32361694,79.24186249,0.227198512,Low
48.92062205,1576.343393,23.88333113,45.60568242,2.145728871,Low
10.64975966,1396.023962,31.31784961,59.05353382,5.207066246,High
5.76264492,903.9923935,30.82444454,78.7280125,5.990732668,High
39.65711953,383.5734096,22.11327681,60.86707366,2.306565812,Low
41.32199918,352.7966893,33.15540907,88.61827424,1.147721117,Low
10.40932531,1242.108134,22.71459596,76.78702249,4.671745655,High
16.95122748,1595.455626,31.95888538,40.77499583,1.099652814,Low
5.789856351,1213.544624,26.85470539,83.99928458,3.588055936,Low
18.19888749,1729.334622,24.9240844,45.04023924,0.745506983,Low
39.79138433,356.8251063,22.37358894,47.02618621,0.666031603,Low
28.30822375,923.4785299,22.51421384,76.72462003,4.64644599,High
20.66430169,703.019665,29.92835832,83.24842797,5.718481904,High
21.72826827,1060.364046,28.25645582,66.81748139,5.738179878,High
5.060913157,423.0398684,21.83128132,54.45248665,3.164291333,Low
18.49102374,1922.023791,21.69046791,57.56577726,0.239698203,Low
34.09064337,679.5341818,21.08465862,57.14446648,3.735357172,Low
48.83874997,1867.923218,31.15651021,56.33390519,0.765178357,Low
43.11773721,1024.018364,30.67823128,52.14548359,0.284667526,Low
6.061773409,1975.391027,20.87646486,70.44335473,1.165390024,Low
45.43522721,1241.899252,28.40405113,85.02026593,1.763176178,Low
40.2439286,1882.415869,21.27014233,55.35412065,1.734486602,Low
40.11692556,309.0932808,33.55618656,49.33471487,1.630289044,Low
25.60980916,1572.005971,33.60676129,81.92888332,1.016015775,Low
22.91023818,1835.18611,30.47349485,77.08916654,2.119367056,Low
18.6312078,537.5249639,33.89283382,86.54185158,2.479451823,Low
7.956268653,463.4139479,32.17179546,48.27598678,1.038822799,Low
15.27059136,1021.773432,32.42807864,47.21256571,0.256606078,Low
16.09716357,1887.25414,28.54561776,67.07146972,0.888990753,Low
26.78346814,1222.057152,24.59088797,70.72168274,3.412105964,Low
38.6349983,1196.675988,23.26698673,64.00867209,1.402076182,Low
26.32144228,539.9144011,24.90800033,69.94833182,3.467805454,Low
7.603000225,301.3421689,29.42743145,49.01898844,1.388534273,Low
48.10054104,1677.238154,22.58984804,63.98068771,0.663008677,Low
47.42259436,448.8767571,23.87960355,72.90462805,2.216193316,Low
40.33352944,1377.544692,27.02091294,61.63532246,0.082704723,Low
49.60975557,1854.847973,23.49575148,73.97236679,1.664238911,Low
29.50170498,654.7082524,28.82965505,62.55956403,3.508464825,Low
48.32457576,1430.963822,33.84764043,56.67997904,0.002975593,Low
8.402226828,433.7875804,31.22134049,55.18025235,5.607600264,High
21.45563367,1326.383745,29.99639921,60.54510295,5.014583363,High
15.14215706,578.6839256,28.74082214,41.15448113,0.296828466,Low
13.81248879,1551.121053,27.31921864,73.42625692,4.992217103,High
11.3361327,812.0932011,22.79845789,82.25528205,8.446589331,High
33.00861387,1087.764715,33.42065683,57.73135472,1.420070061,Low
40.15948351,1319.031921,23.72804003,42.30165681,1.257774295,Low
31.02342797,591.1647981,21.36963316,89.33877987,5.661209289,High
11.61332193,1560.784292,31.25022769,53.18491277,3.73544406,Low
41.50056965,814.4885791,22.63423301,46.33105608,1.194930171,Low
33.61796182,1426.032162,25.57843999,58.4876254,3.987346239,Low
22.46745678,569.0811862,20.42427392,76.92785203,5.313603087,High
35.3358633,1469.800021,22.05601914,54.69582984,2.749395919,Low
16.69572407,517.9197238,22.59805446,68.7351602,5.549345096,High
20.53364938,1023.106044,20.81615192,60.77799972,5.393111791,High
46.28686294,720.2503254,29.84985435,45.88819961,2.960369837,Low
18.07270276,1572.237924,32.55511694,56.51435062,2.091433651,Low
26.14947207,745.4595077,25.5997311,76.24352529,5.253161374,High
45.05635118,1798.919421,33.11864715,70.60019487,2.948407619,Low
36.84746076,1816.094359,23.20019862,45.98891899,0.020972356,Low
7.799145177,633.9502359,24.88085635,48.16612049,1.902145129,Low
11.62863699,1343.538107,22.2610549,72.03666797,5.216914596,High
5.352871585,449.1199909,29.30838793,80.67077072,5.753481161,High
33.39148056,965.6130693,26.29804386,57.4737248,5.651532913,High
25.14530414,1512.64694,29.1992502,69.76553759,5.525882044,High
11.04236829,1421.01952,31.42512358,48.53217944,2.837373816,Low
48.10703545,1361.991138,28.18554524,55.56881685,1.612137564,Low
28.83468758,780.3194682,29.41445532,41.01351028,0.020760287,Low
15.88519824,942.642414,34.02875472,78.41379739,0.033163196,Low
27.5271607,475.008446,24.48596464,60.05049099,4.633917167,High
35.58291497,1522.338795,25.38745908,80.80627868,1.305816717,Low
8.430764809,1156.610955,30.76555043,75.4186498,4.35373516,High
17.36167168,1504.901575,29.16958276,81.43721329,4.201214212,High
41.31344709,723.2039922,22.67799357,54.28293348,2.753177427,Low
25.68491917,851.5449887,25.64220965,49.25543652,1.077511054,Low
29.59597139,868.1660733,27.0175702,88.59528413,5.568680825,High
24.4767201,343.7620966,26.29084757,75.86638935,5.708594381,High
6.975497419,879.7813838,22.67412212,81.7021134,7.99800708,High
12.45874009,1665.617775,33.86645138,40.65666869,1.340814112,Low
25.04937374,1825.407443,31.43478143,57.72308101,2.283061813,Low
14.41334594,1180.971137,27.22033748,77.14083453,5.123914523,High
7.24905629,1074.352882,30.20091542,43.89914165,0.98560535,Low
42.96423488,352.4018518,33.45924008,68.36699648,0.307644378,Low
49.15366381,1794.647374,22.04261214,61.45363837,0.794557201,Low
40.69142933,322.1173628,23.75559576,40.88082536,0.393085517,Low
43.42032148,1906.075136,28.14051871,51.79877886,0.884196827,Low
15.88897086,1131.667623,31.98515557,54.23959945,3.785464697,Low
48.2282139,881.2886391,20.54382343,45.59299732,1.913134272,Low
13.8616567,1871.171339,34.76027225,71.57684549,2.863488085,Low
47.81434147,341.4646883,26.82359904,52.11989381,2.057231197,Low
49.76686823,1288.422321,25.38846711,53.88097498,2.779948224,Low
37.02752626,1233.185292,24.39086657,84.91192991,2.352396776,Low
49.15146793,672.8446821,22.61535061,63.35615463,2.183632866,Low
30.62929008,1029.108633,31.87360863,59.60640735,4.242185821,High
16.67938024,1408.84881,34.33121247,76.19355192,0.974383509,Low
24.66481485,1536.123035,26.20467132,85.48068984,5.538832117,High
31.71024209,301.2186598,34.28631042,41.25181681,2.716179699,Low
8.288670291,1892.650831,32.35696423,62.41194233,1.355647481,Low
33.00544691,579.6931331,27.21576691,70.5390678,3.027189295,Low
49.15300265,697.0867382,30.11039269,55.92815491,2.377593177,Low
13.55484424,747.9048577,26.52476269,78.62038611,3.855206521,Low
40.66678023,364.2942321,28.38085112,88.57385351,0.029663595,Low
45.85544572,509.1886101,20.87069506,87.17136831,2.414965677,Low
47.46657168,1976.794869,30.44395213,53.29912697,1.552242566,Low
48.2061022,835.8684535,20.79236967,51.31691392,2.055632239,Low
28.46568374,496.0118536,32.2562742,87.87452655,2.744069463,Low
48.97885586,481.885144,32.37420394,62.93142437,1.62352149,Low
39.07895932,1523.081945,23.55615931,50.41488615,1.509582218,Low
12.27521463,1752.766729,24.85494172,75.34984818,0.871986364,Low
26.46050479,736.8189092,27.21965568,54.2210162,3.915581503,Low
37.32490289,335.546171,28.9499436,53.36234875,2.389626198,Low
16.13031421,679.2530314,24.31030493,83.96245215,7.796116982,High
33.82768326,396.0766744,28.88729607,48.12395767,0.490578626,Low
34.99702156,475.7713923,24.4668061,43.21964732,0.283586292,Low
12.32148847,1033.563804,20.83236082,53.45932201,4.418760351,High
30.42883906,690.8612305,20.03791325,70.34727064,4.394865071,High
39.72321099,1177.107993,21.51726587,46.15439267,1.960374835,Low
27.4503049,730.9393805,31.8837605,63.57973361,4.413202433,High
5.544640255,1898.913412,34.42146969,71.36685552,0.430427112,Low
5.406731109,1840.104745,26.40449299,82.43684963,1.523408654,Low
21.06632048,1263.570379,27.6902593,51.49347956,5.720368212,High
46.67873308,902.5207864,22.20272254,80.86731617,0.478324235,Low
15.29045508,947.9496995,28.26547029,51.74531306,5.069263923,High
33.546366,1000.148881,22.16982353,73.83832706,4.781577795,High
14.99341418,1536.884848,29.16821497,61.53367857,5.24575718,High
19.47514953,1067.786292,33.99888001,45.73406212,0.45180082,Low
43.16189403,1756.440909,22.93547809,75.71317314,2.824816011,Low
37.7987649,1904.961136,31.46845577,50.88813093,1.862899283,Low
9.292967479,871.1084607,20.35253634,48.8311713,2.541213413,Low
24.29159094,1253.180618,25.63245862,57.91614643,3.739820291,Low
6.312639364,461.5961126,21.66122762,72.66451224,8.957651558,High
26.6400566,640.7973812,25.28713162,51.69982394,5.343092113,High
34.80953053,1002.891803,22.60305379,49.18307694,1.192305817,Low
10.33261806,650.544617,25.59957485,40.49768129,1.151860359,Low
17.99982225,1790.152834,26.26284209,63.58215486,1.973388795,Low
22.90264815,569.0866353,24.50886684,61.43227847,3.280223045,Low
46.37889611,1074.623397,29.84932924,51.69338718,2.206872451,Low
49.69647569,1329.688709,33.78278077,42.6826082,0.12866028,Low
7.021008455,1476.168644,26.00893061,61.46279373,3.571770903,Low
39.24535656,951.2179285,22.88514735,79.41025555,1.992431272,Low
21.72758299,1777.468417,24.06084137,75.76410657,0.294971001,Low
22.66061838,1266.142557,32.81001235,83.03974449,2.915526274,Low
38.9419238,1047.163227,28.57459585,40.47913439,2.605188628,Low
46.32918945,414.3090779,26.82516548,88.32096584,1.878906997,Low
47.79178675,1089.972096,22.24455082,57.07061263,2.457172367,Low
30.97051637,1695.250929,26.74590962,89.5198898,5.662740146,High
21.07045217,1344.719731,24.17738005,52.63097303,3.778426949,Low
40.43970886,1714.676171,34.14744692,63.57681938,2.548234764,Low
16.29506225,1139.81984,33.26105164,57.69638383,0.584381351,Low
30.3833313,501.3848987,21.25853813,57.78803575,4.240026792,High
21.13603077,323.1877379,27.74980234,82.11410494,4.674778894,High
34.54839832,815.4732294,23.37587518,77.32094699,5.141672889,High
15.81795108,1486.583802,26.16165634,89.60757176,3.090423953,Low
13.62168256,1643.441837,33.15271997,70.67573414,0.871528238,Low
46.3207589,802.7798189,27.9127178,63.16283022,1.825557295,Low
9.581165733,1142.611666,25.0132294,44.50369315,1.072106037,Low
27.76810585,1015.902138,23.11832531,89.82807098,5.325075167,High
14.93837523,997.8887334,32.00487289,67.57653265,1.954956483,Low
6.75184835,693.2928124,29.36777023,75.02387348,3.703204361,Low
6.620846823,531.8308786,27.02098191,60.33711936,3.437786939,Low
12.88497974,634.370549,23.26226531,67.38578541,4.887140981,High
44.00466595,394.0650582,25.01369561,87.12888659,1.351401983,Low
17.71154348,636.8222611,34.3976514,48.3209719,0.506871123,Low
47.77066268,315.641526,27.80134906,54.61862922,0.979122616,Low
31.17300318,1366.339281,26.01048922,47.60298639,0.909140245,Low
24.64763854,837.8381926,27.82133064,79.61079519,3.324395917,Low
31.10399756,1954.346009,31.68482759,43.10226302,1.640727058,Low
28.25142734,629.3189863,25.10163405,44.08158249,2.290945902,Low
39.14493142,887.9085695,22.68059181,54.92470564,1.726400667,Low
17.71232297,908.3299697,28.77404178,65.70940905,5.478874095,High
20.88726762,314.3675433,29.97806155,60.31374003,3.382705642,Low
45.23424361,1726.65352,30.69077004,42.24081553,1.306835573,Low
47.59054309,354.3905822,33.22981386,87.87457789,1.828245311,Low
45.16512024,1898.305719,25.56761181,87.64347602,2.028004683,Low
23.87515973,1816.526397,21.13032344,53.96781616,2.087358919,Low
40.11644764,1210.387257,34.37522875,76.57628076,2.186896281,Low
26.435108,1224.112477,26.52517891,68.92877057,4.954289437,High
27.38929335,1411.422469,29.34886265,51.87383475,3.282684267,Low
14.21060491,957.9850203,29.99457985,53.10857759,5.085917033,High
31.60086365,1400.277882,28.19770563,64.55765872,5.17434797,High
13.3761154,376.1062608,23.07886295,60.96184707,5.980439803,High
19.92041146,391.8809665,31.32714575,54.56146641,5.08008731,High
43.47635907,1077.291713,32.05627961,80.37557982,2.060491187,Low
14.31841141,1234.357912,28.29463379,64.07314588,4.544439871,High
8.202122833,1809.289989,27.32841741,72.74240312,2.603768726,Low
8.105341668,477.9230776,21.70907275,49.46367501,2.990504286,Low
47.33530342,1698.501476,21.25927492,66.67538313,2.337134611,Low
27.81141971,657.0804734,25.09347268,55.89880247,4.837501134,High
23.42354323,969.9422025,24.66269233,66.32068052,3.236864481,Low
41.48953615,838.2241392,34.30484676,79.04129167,2.180217395,Low
42.61216676,980.2639639,31.75434114,78.4456605,2.125684706,Low
19.94859649,555.8423467,29.89886443,57.7110339,5.326704443,High
